,Especie,Ticker,Spot,Moneyness,CallPut,Strike,TTM,impliedVolatility,Last,Bid,Ask,Avg,Tasa,Precio_BS,Precio_BIN
442,FB201120C00200000,FB,249.32999999999998,1.2466499999999998,C,200.0,106,0.45941702697753906,54.0,54.1,54.85,54.475,0.0025820824175824177,55.0705354738252,55.07738187014225
1332,FB201120P00200000,FB,249.32999999999998,1.2466499999999998,P,200.0,106,0.4492852923583984,5.25,5.2,5.4,5.300000000000001,0.0025820824175824177,5.269750401235022,5.28321379824299
443,FB201120C00205000,FB,249.32999999999998,1.2162439024390244,C,205.0,106,0.45526667785644537,50.05,50.05,50.9,50.474999999999994,0.0025820824175824177,51.10761297082752,51.120414506489816
1333,FB201120P00205000,FB,249.32999999999998,1.2162439024390244,P,205.0,106,0.4431818377685547,5.8,6.0,6.35,6.175,0.0025820824175824177,6.204706588425658,6.208545436869538
444,FB201120C00210000,FB,249.32999999999998,1.1872857142857143,C,210.0,106,0.447698394165039,47.13,46.1,46.95,46.525000000000006,0.0025820824175824177,47.146739704992086,47.12691351463603
1334,FB201120P00210000,FB,249.32999999999998,1.1872857142857143,P,210.0,106,0.436529072265625,6.8,7.05,7.4,7.225,0.0025820824175824177,7.239608745832285,7.239109640269153
445,FB201120C00215000,FB,249.32999999999998,1.159674418604651,C,215.0,106,0.4396113168334961,43.79,42.35,43.1,42.725,0.0025820824175824177,43.284933330163625,43.30295976165284
1335,FB201120P00215000,FB,249.32999999999998,1.159674418604651,P,215.0,106,0.42923544403076175,8.05,8.25,8.55,8.4,0.0025820824175824177,8.3749128407322,8.3960818876836
446,FB201120C00220000,FB,249.32999999999998,1.1333181818181817,C,220.0,106,0.43207355041503903,40.6,38.85,39.4,39.125,0.0025820824175824177,39.572863444943835,39.577464082757295
1336,FB201120P00220000,FB,249.32999999999998,1.1333181818181817,P,220.0,106,0.4234676794433594,10.0,9.65,9.9,9.775,0.0025820824175824177,9.707285306775944,9.705491534770609
447,FB201120C00225000,FB,249.32999999999998,1.1081333333333332,C,225.0,106,0.424810439453125,35.4,35.45,35.85,35.650000000000006,0.0025820824175824177,36.0109493477691,36.012165478249884
1337,FB201120P00225000,FB,249.32999999999998,1.1081333333333332,P,225.0,106,0.4188595712280273,11.26,11.15,11.45,11.3,0.0025820824175824177,11.240926699381077,11.25114428884478
448,FB201120C00230000,FB,249.32999999999998,1.0840434782608694,C,230.0,106,0.41962250305175786,31.78,31.9,32.55,32.224999999999994,0.0025820824175824177,32.695839591971605,32.71977055852271
1338,FB201120P00230000,FB,249.32999999999998,1.0840434782608694,P,230.0,106,0.4139768075561523,12.55,12.75,13.15,12.95,0.0025820824175824177,12.923083259120773,12.950827785028329
449,FB201120C00235000,FB,249.32999999999998,1.0609787234042551,C,235.0,106,0.41522801574707036,29.15,28.8,29.45,29.125,0.0025820824175824177,29.58381887513633,29.58080217831811
1339,FB201120P00235000,FB,249.32999999999998,1.0609787234042551,P,235.0,106,0.4087583538818359,14.77,14.65,15.0,14.825,0.0025820824175824177,14.755150282987316,14.753338543736817
450,FB201120C00240000,FB,249.32999999999998,1.038875,C,240.0,106,0.40845318115234375,25.9,26.05,26.4,26.225,0.0025820824175824177,26.520784321298038,26.53065661853875
1340,FB201120P00240000,FB,249.32999999999998,1.038875,P,240.0,106,0.4041197283935547,17.2,16.75,17.05,16.9,0.0025820824175824177,16.787975113126393,16.805750838427684
451,FB201120C00245000,FB,249.32999999999998,1.017673469387755,C,245.0,106,0.4060423165893554,23.3,23.35,23.75,23.55,0.0025820824175824177,23.85672810308779,23.882382309938844
1341,FB201120P00245000,FB,249.32999999999998,1.017673469387755,P,245.0,106,0.4008848974609375,19.1,19.0,19.35,19.175,0.0025820824175824177,19.071713082135304,19.104733660077283
452,FB201120C00250000,FB,249.32999999999998,0.99732,C,250.0,106,0.4021361056518554,20.6,20.8,21.2,21.0,0.0025820824175824177,21.29406786190333,21.2842823008631
1342,FB201120P00250000,FB,249.32999999999998,0.99732,P,250.0,106,0.39609368560791025,21.48,21.45,21.75,21.6,0.0025820824175824177,21.45434761492629,21.454569913256993
453,FB201120C00255000,FB,249.32999999999998,0.9777647058823529,C,255.0,106,0.39771110107421875,18.02,18.35,18.8,18.575000000000003,0.0025820824175824177,18.88233519131269,18.89640400484092
1343,FB201120P00255000,FB,249.32999999999998,0.9777647058823529,P,255.0,106,0.393560751953125,23.47,24.0,24.45,24.225,0.0025820824175824177,24.138721544614285,24.16261017291943
454,FB201120C00260000,FB,249.32999999999998,0.9589615384615384,C,260.0,106,0.3936828210449219,16.0,16.15,16.6,16.375,0.0025820824175824177,16.669854825144014,16.693353382905624
1344,FB201120P00260000,FB,249.32999999999998,0.9589615384615384,P,260.0,106,0.3885864364624023,27.32,26.8,27.2,27.0,0.0025820824175824177,26.872881102308696,26.909554737429414
455,FB201120C00265000,FB,249.32999999999998,0.9408679245283018,C,265.0,106,0.392034888305664,14.42,14.25,14.7,14.475,0.0025820824175824177,14.759009960381448,14.740192130505548
1345,FB201120P00265000,FB,249.32999999999998,0.9408679245283018,P,265.0,106,0.3849853982543945,30.34,29.9,30.2,30.049999999999997,0.0025820824175824177,29.858761217068604,29.86214742818436
456,FB201120C00270000,FB,249.32999999999998,0.9234444444444444,C,270.0,106,0.387152124633789,12.65,12.45,12.8,12.625,0.0025820824175824177,12.84872701688299,12.864752793402294
1346,FB201120P00270000,FB,249.32999999999998,0.9234444444444444,P,270.0,106,0.3819031536865234,30.95,33.1,33.4,33.25,0.0025820824175824177,33.04557699766778,33.07520212134338
457,FB201120C00275000,FB,249.32999999999998,0.9066545454545454,C,275.0,106,0.3839172937011719,11.05,10.8,11.15,10.975000000000001,0.0025820824175824177,11.19105640835106,11.208542505486474
1347,FB201120P00275000,FB,249.32999999999998,0.9066545454545454,P,275.0,106,0.3804688418579102,49.11,36.3,36.85,36.575,0.0025820824175824177,36.48224897143925,36.520915004248074
458,FB201120C00280000,FB,249.32999999999998,0.8904642857142857,C,280.0,106,0.38254401641845703,9.75,9.35,9.75,9.55,0.0025820824175824177,9.782515386034888,9.760714047049133
1348,FB201120P00280000,FB,249.32999999999998,0.8904642857142857,P,280.0,106,0.3789734954833984,38.8,39.85,40.45,40.150000000000006,0.0025820824175824177,40.07038766115633,40.07112249280509
459,FB201120C00285000,FB,249.32999999999998,0.8748421052631579,C,285.0,106,0.3802552209472656,8.27,8.1,8.45,8.274999999999999,0.0025820824175824177,8.475629929758568,8.492375389392086
1349,FB201120P00285000,FB,249.32999999999998,0.8748421052631579,P,285.0,106,0.376532113647461,50.0,43.6,44.15,43.875,0.0025820824175824177,43.760449983815164,43.800465992956234
460,FB201120C00290000,FB,249.32999999999998,0.8597586206896551,C,290.0,106,0.3782410809326171,7.4,7.0,7.3,7.15,0.0025820824175824177,7.319570752113044,7.324798811364485
1350,FB201120P00290000,FB,249.32999999999998,0.8597586206896551,P,290.0,106,0.3765931481933594,46.15,47.5,48.1,47.8,0.0025820824175824177,47.700102697964724,47.736465917745356
461,FB201120C00295000,FB,249.32999999999998,0.845186440677966,C,295.0,106,0.3779664254760742,6.1,5.95,6.35,6.15,0.0025820824175824177,6.36358465644102,6.361155941866009
1351,FB201120P00295000,FB,249.32999999999998,0.845186440677966,P,295.0,106,0.3738160763549804,48.71,51.4,52.05,51.724999999999994,0.0025820824175824177,51.64144612207576,51.664547571993104
462,FB201120C00300000,FB,249.32999999999998,0.8311,C,300.0,106,0.3761964236450196,5.23,5.15,5.45,5.300000000000001,0.0025820824175824177,5.4592802760489505,5.471865338901376
1352,FB201120P00300000,FB,249.32999999999998,0.8311,P,300.0,106,0.3795228063964844,52.2,55.55,56.45,56.0,0.0025820824175824177,56.033564199584305,56.08137344523642
463,FB201120C00310000,FB,249.32999999999998,0.8042903225806451,C,310.0,106,0.37531142272949214,4.05,3.7,4.05,3.875,0.0025820824175824177,4.05290697111753,4.061142888238785
1353,FB201120P00310000,FB,249.32999999999998,0.8042903225806451,P,310.0,106,0.37616590637207037,70.5,63.9,64.95,64.425,0.0025820824175824177,64.51913161127771,64.5731258824476
464,FB201120C00320000,FB,249.32999999999998,0.77915625,C,320.0,106,0.3748841809082031,3.1,2.75,2.99,2.87,0.0025820824175824177,2.9885174404297032,2.9896892048899035
1354,FB201120P00320000,FB,249.32999999999998,0.77915625,P,320.0,106,0.3779969427490234,83.2,72.9,73.95,73.42500000000001,0.0025820824175824177,73.50726743458242,73.56639427399129
465,FB201120C00330000,FB,249.32999999999998,0.7555454545454545,C,330.0,106,0.3775086663818359,2.16,2.05,2.26,2.155,0.0025820824175824177,2.2552198707737965,2.254491858345937
1355,FB201120P00330000,FB,249.32999999999998,0.7555454545454545,P,330.0,106,0.3864807446289062,88.9,82.15,83.35,82.75,0.0025820824175824177,82.89662169585125,82.96523602643367
466,FB201120C00340000,FB,249.32999999999998,0.7333235294117647,C,340.0,106,0.383795224609375,1.75,1.55,1.78,1.665,0.0025820824175824177,1.773327371381118,1.775119011860322
1356,FB201120P00340000,FB,249.32999999999998,0.7333235294117647,P,340.0,106,0.39331661376953125,93.5,91.65,92.85,92.25,0.0025820824175824177,92.38731567399927,92.4618629596229
467,FB201120C00350000,FB,249.32999999999998,0.7123714285714285,C,350.0,106,0.39002074829101563,1.26,1.19,1.41,1.2999999999999998,0.0025820824175824177,1.4029066853358447,1.4031757799350004
1357,FB201120P00350000,FB,249.32999999999998,0.7123714285714285,P,350.0,106,0.4022276574707031,97.62,101.25,102.5,101.875,0.0025820824175824177,102.02987517168998,102.10129779410184
468,FB201120C00360000,FB,249.32999999999998,0.6925833333333333,C,360.0,106,0.3924621301269531,1.33,0.94,1.07,1.005,0.0025820824175824177,1.0632335514314821,1.0600386357061469
1358,FB201120P00360000,FB,249.32999999999998,0.6925833333333333,P,360.0,106,0.41260353027343744,107.4,111.0,112.25,111.625,0.0025820824175824177,111.77255182589033,111.86426918728807
469,FB201120C00370000,FB,249.32999999999998,0.6738648648648649,C,370.0,106,0.40369248657226564,0.86,0.75,0.92,0.835,0.0025820824175824177,0.9130492964711188,0.9072436519763535
470,FB201218C00075000,FB,249.32999999999998,3.3244,C,75.0,134,1.0000000000000003e-05,162.25,155.3,156.7,156.0,0.002758636263736264,174.40591852100232,4.003039288700581e+150
1359,FB201218P00075000,FB,249.32999999999998,3.3244,P,75.0,134,0.79101771484375,0.13,0.06,0.2,0.13,0.002758636263736264,0.1248328368837226,0.12290158928506897
471,FB201218C00080000,FB,249.32999999999998,3.116625,C,80.0,134,1.0000000000000003e-05,159.6,158.6,159.8,159.2,0.002758636263736264,169.4109797557358,3.408713847142346e+150
1360,FB201218P00080000,FB,249.32999999999998,3.116625,P,80.0,134,0.7685570019531252,0.25,0.07,0.25,0.16,0.002758636263736264,0.15336834092602503,0.15089394631450537
1361,FB201218P00085000,FB,249.32999999999998,2.933294117647059,P,85.0,134,0.747072841796875,0.28,0.11,0.28,0.195,0.002758636263736264,0.18653933336967943,0.18358095806924504
1362,FB201218P00090000,FB,249.32999999999998,2.7703333333333333,P,90.0,134,0.726565234375,0.28,0.15,0.32,0.235,0.002758636263736264,0.22514927007465313,0.222988547445614
1363,FB201218P00095000,FB,249.32999999999998,2.6245263157894736,P,95.0,134,0.7050810742187501,0.33,0.19,0.36,0.275,0.002758636263736264,0.2646543334447129,0.2585886548659916
472,FB201218C00100000,FB,249.32999999999998,2.4932999999999996,C,100.0,134,1.0000000000000003e-05,121.85,130.55,132.0,131.275,0.002758636263736264,149.43122469466977,3.909483556693787e+150
1364,FB201218P00100000,FB,249.32999999999998,2.4932999999999996,P,100.0,134,0.68555001953125,0.35,0.24,0.41,0.32499999999999996,0.002758636263736264,0.3131613844184742,0.3114276088250638
473,FB201218C00105000,FB,249.32999999999998,2.3745714285714286,C,105.0,134,1.0000000000000003e-05,96.95,133.8,135.05,134.425,0.002758636263736264,144.43628592940325,3.932061393380469e+150
1365,FB201218P00105000,FB,249.32999999999998,2.3745714285714286,P,105.0,134,0.6645541357421877,0.39,0.29,0.46,0.375,0.002758636263736264,0.3603011687203663,0.3559116734049357
474,FB201218C00110000,FB,249.32999999999998,2.2666363636363633,C,110.0,134,0.8862316064453124,126.6,141.1,142.05,141.575,0.002758636263736264,141.83340311078456,141.82873932243942
1366,FB201218P00110000,FB,249.32999999999998,2.2666363636363633,P,110.0,134,0.6420934228515626,0.42,0.36,0.48,0.42,0.002758636263736264,0.4036371764867166,0.39846948876992666
1367,FB201218P00115000,FB,249.32999999999998,2.168086956521739,P,115.0,134,0.6293982373046876,0.5,0.43,0.6,0.515,0.002758636263736264,0.49581671511110104,0.4934121575903466
475,FB201218C00120000,FB,249.32999999999998,2.07775,C,120.0,134,1.0000000000000003e-05,96.36,119.15,120.3,119.725,0.002758636263736264,129.45146963360372,3.940876431680508e+150
1368,FB201218P00120000,FB,249.32999999999998,2.07775,P,120.0,134,0.6127968408203126,0.59,0.52,0.68,0.6000000000000001,0.002758636263736264,0.5790272584273817,0.5714376979788098
476,FB201218C00125000,FB,249.32999999999998,1.99464,C,125.0,134,0.7498804309082032,69.42,125.5,127.25,126.375,0.002758636263736264,126.64991657595154,126.64729630397976
1369,FB201218P00125000,FB,249.32999999999998,1.99464,P,125.0,134,0.5969278588867188,0.6,0.62,0.78,0.7,0.002758636263736264,0.6754567836095857,0.6744534304720597
477,FB201218C00130000,FB,249.32999999999998,1.9179230769230768,C,130.0,134,0.603763728027344,122.2,119.5,120.75,120.125,0.002758636263736264,120.4299522706283,120.42929267829837
1370,FB201218P00130000,FB,249.32999999999998,1.9179230769230768,P,130.0,134,0.5817912915039063,0.83,0.74,0.89,0.815,0.002758636263736264,0.7875536607394951,0.778107939756334
478,FB201218C00135000,FB,249.32999999999998,1.8468888888888888,C,135.0,134,1.0000000000000003e-05,95.7,104.6,105.55,105.07499999999999,0.002758636263736264,114.46665333780419,3.590667194189499e+150
1371,FB201218P00135000,FB,249.32999999999998,1.8468888888888888,P,135.0,134,0.567387138671875,0.94,0.87,1.03,0.95,0.002758636263736264,0.9182418475782672,0.9175394880570729
479,FB201218C00140000,FB,249.32999999999998,1.7809285714285714,C,140.0,134,0.569340244140625,102.5,109.75,111.05,110.4,0.002758636263736264,110.70679376042654,110.7009433197486
1372,FB201218P00140000,FB,249.32999999999998,1.7809285714285714,P,140.0,134,0.5531050549316407,1.1,1.02,1.18,1.1,0.002758636263736264,1.0648541613138311,1.0588950039090257
480,FB201218C00145000,FB,249.32999999999998,1.7195172413793103,C,145.0,134,1.0000000000000003e-05,87.85,94.95,95.9,95.42500000000001,0.002758636263736264,104.47677580727117,4.721256455668553e+150
1373,FB201218P00145000,FB,249.32999999999998,1.7195172413793103,P,145.0,134,0.540287800292969,1.16,1.2,1.37,1.2850000000000001,0.002758636263736264,1.2443413463459247,1.2430049126971792
481,FB201218C00150000,FB,249.32999999999998,1.6622,C,150.0,134,1.0000000000000003e-05,76.0,83.15,84.05,83.6,0.002758636263736264,99.48183704200466,4.726412963694149e+150
1374,FB201218P00150000,FB,249.32999999999998,1.6622,P,150.0,134,0.5269822692871093,1.46,1.41,1.56,1.4849999999999999,0.002758636263736264,1.4392972744223833,1.4362730777233632
482,FB201218C00155000,FB,249.32999999999998,1.6085806451612903,C,155.0,134,1.0000000000000003e-05,67.45,77.9,79.1,78.5,0.002758636263736264,94.48689827673815,4.682503096746316e+150
1375,FB201218P00155000,FB,249.32999999999998,1.6085806451612903,P,155.0,134,0.5158739819335938,1.43,1.66,1.82,1.74,0.002758636263736264,1.6885821679631334,1.686806080159528
483,FB201218C00160000,FB,249.32999999999998,1.5583125,C,160.0,134,0.5161181201171875,92.23,90.7,92.0,91.35,0.002758636263736264,91.65464039565524,91.63835006268283
1376,FB201218P00160000,FB,249.32999999999998,1.5583125,P,160.0,134,0.5028125891113282,1.96,1.89,2.1,1.995,0.002758636263736264,1.9378329427179768,1.9373864831074687
484,FB201218C00165000,FB,249.32999999999998,1.511090909090909,C,165.0,134,0.5037891418457032,88.45,86.05,87.3,86.675,0.002758636263736264,86.97615513203002,86.98064915846635
1377,FB201218P00165000,FB,249.32999999999998,1.511090909090909,P,165.0,134,0.49768568725585943,2.39,2.26,2.43,2.3449999999999998,0.002758636263736264,2.3625115919798034,2.3649639917204053
485,FB201218C00170000,FB,249.32999999999998,1.4666470588235294,C,170.0,134,0.5206346765136718,81.12,81.45,82.7,82.075,0.002758636263736264,82.98735038903467,82.99443608193418
1378,FB201218P00170000,FB,249.32999999999998,1.4666470588235294,P,170.0,134,0.48743188354492195,2.65,2.64,2.82,2.73,0.002758636263736264,2.7450828866027663,2.739591855180797
486,FB201218C00175000,FB,249.32999999999998,1.424742857142857,C,175.0,134,0.507817421875,77.88,76.9,78.15,77.525,0.002758636263736264,78.43538165095958,78.4264484866649
1379,FB201218P00175000,FB,249.32999999999998,1.424742857142857,P,175.0,134,0.47681187255859375,3.15,3.05,3.25,3.15,0.002758636263736264,3.166354676371739,3.171732851210513
487,FB201218C00180000,FB,249.32999999999998,1.3851666666666667,C,180.0,134,0.49335223449707044,76.02,72.5,73.6,73.05,0.002758636263736264,73.88077430313089,73.8857724857862
1380,FB201218P00180000,FB,249.32999999999998,1.3851666666666667,P,180.0,134,0.4669242761230469,3.65,3.6,3.75,3.675,0.002758636263736264,3.65671080668816,3.650203403758161
488,FB201218C00185000,FB,249.32999999999998,1.3477297297297297,C,185.0,134,0.48090118713378904,71.28,68.2,69.15,68.67500000000001,0.002758636263736264,69.42650152580967,69.42789258545842
1381,FB201218P00185000,FB,249.32999999999998,1.3477297297297297,P,185.0,134,0.45844047424316414,4.3,4.15,4.35,4.25,0.002758636263736264,4.246113146104239,4.256678665880817
489,FB201218C00190000,FB,249.32999999999998,1.3122631578947368,C,190.0,134,0.46680220703125,64.0,63.95,64.7,64.325,0.002758636263736264,64.97161580367529,64.97222515129172
1382,FB201218P00190000,FB,249.32999999999998,1.3122631578947368,P,190.0,134,0.45075012145996096,4.1,4.85,5.05,4.949999999999999,0.002758636263736264,4.932791653811709,4.915363330742041
490,FB201218C00195000,FB,249.32999999999998,1.2786153846153845,C,195.0,134,0.45966116516113287,59.97,59.7,60.55,60.125,0.002758636263736264,60.81317597403677,60.81653204539359
1383,FB201218P00195000,FB,249.32999999999998,1.2786153846153845,P,195.0,134,0.44214425048828127,5.75,5.6,5.8,5.699999999999999,0.002758636263736264,5.6710802785108285,5.686692824668124
491,FB201218C00200000,FB,249.32999999999998,1.2466499999999998,C,200.0,134,0.4487970159912109,56.11,55.6,56.35,55.975,0.002758636263736264,56.60532830965656,56.613334987762926
1384,FB201218P00200000,FB,249.32999999999998,1.2466499999999998,P,200.0,134,0.4351863122558594,6.65,6.5,6.7,6.6,0.002758636263736264,6.55592961527875,6.546782860083383
492,FB201218C00205000,FB,249.32999999999998,1.2162439024390244,C,205.0,134,0.4480035668945312,55.32,51.4,52.65,52.025,0.002758636263736264,52.89338161674783,52.88219970337493
1385,FB201218P00205000,FB,249.32999999999998,1.2162439024390244,P,205.0,134,0.43185992950439456,7.6,7.5,7.85,7.675,0.002758636263736264,7.690398265187326,7.702819239033152
493,FB201218C00210000,FB,249.32999999999998,1.1872857142857143,C,210.0,134,0.4339045867919922,47.42,47.75,48.5,48.125,0.002758636263736264,48.73540857817804,48.753577265813014
1386,FB201218P00210000,FB,249.32999999999998,1.1872857142857143,P,210.0,134,0.42328457580566403,8.95,8.6,8.9,8.75,0.002758636263736264,8.726147716494658,8.73982051445295
494,FB201218C00215000,FB,249.32999999999998,1.159674418604651,C,215.0,134,0.42770958038330087,46.44,44.05,44.8,44.425,0.002758636263736264,45.02459845576635,45.00452382587561
1387,FB201218P00215000,FB,249.32999999999998,1.159674418604651,P,215.0,134,0.41666232757568356,10.1,9.95,10.15,10.05,0.002758636263736264,9.959871054222887,9.960950399132575
495,FB201218C00220000,FB,249.32999999999998,1.1333181818181817,C,220.0,134,0.4209652630615235,41.58,40.55,41.2,40.875,0.002758636263736264,41.412857551876726,41.436537034225815
1388,FB201218P00220000,FB,249.32999999999998,1.1333181818181817,P,220.0,134,0.41452611846923826,11.85,11.35,11.75,11.55,0.002758636263736264,11.540940812879597,11.569305177273996
496,FB201218C00225000,FB,249.32999999999998,1.1081333333333332,C,225.0,134,0.4174557766723632,38.45,37.1,37.9,37.5,0.002758636263736264,38.09991285155277,38.09599629574281
1389,FB201218P00225000,FB,249.32999999999998,1.1081333333333332,P,225.0,134,0.4094297338867187,13.05,12.95,13.35,13.149999999999999,0.002758636263736264,13.123881680763319,13.116557893464451
497,FB201218C00230000,FB,249.32999999999998,1.0840434782608694,C,230.0,134,0.4102842175292969,35.5,34.0,34.55,34.275,0.002758636263736264,34.73877826850389,34.75594774874462
1390,FB201218P00230000,FB,249.32999999999998,1.0840434782608694,P,230.0,134,0.4043943838500976,14.25,14.7,15.1,14.899999999999999,0.002758636263736264,14.855820280324238,14.882348316286144
498,FB201218C00235000,FB,249.32999999999998,1.0609787234042551,C,235.0,134,0.4058897302246094,32.42,30.9,31.5,31.2,0.002758636263736264,31.674406977611,31.69322040825769
1391,FB201218P00235000,FB,249.32999999999998,1.0609787234042551,P,235.0,134,0.3993590338134766,16.9,16.7,17.0,16.85,0.002758636263736264,16.738806667306477,16.762962786798184
499,FB201218C00240000,FB,249.32999999999998,1.038875,C,240.0,134,0.4005797247314453,28.4,28.15,28.55,28.35,0.002758636263736264,28.712443300336815,28.7058525376476
1392,FB201218P00240000,FB,249.32999999999998,1.038875,P,240.0,134,0.3950560983276368,18.27,18.75,19.1,18.925,0.002758636263736264,18.819666012811652,18.825372666944812
500,FB201218C00245000,FB,249.32999999999998,1.017673469387755,C,245.0,134,0.3976805838012696,26.48,25.5,25.9,25.7,0.002758636263736264,26.04894982921651,26.078120151631047
1393,FB201218P00245000,FB,249.32999999999998,1.017673469387755,P,245.0,134,0.3914245428466796,20.55,21.05,21.4,21.225,0.002758636263736264,21.1011565278975,21.141022504401764
501,FB201218C00250000,FB,249.32999999999998,0.99732,C,250.0,134,0.39374385559082037,22.5,22.95,23.35,23.15,0.002758636263736264,23.486108092884663,23.473752094654795
1394,FB201218P00250000,FB,249.32999999999998,0.99732,P,250.0,134,0.38840333282470707,24.2,23.5,23.9,23.7,0.002758636263736264,23.583172860642463,23.584724049543247
502,FB201218C00255000,FB,249.32999999999998,0.9777647058823529,C,255.0,134,0.3904479901123047,20.25,20.55,21.0,20.775,0.002758636263736264,21.123051746873017,21.145340988583303
1395,FB201218P00255000,FB,249.32999999999998,0.9777647058823529,P,255.0,134,0.3843140182495117,25.45,26.15,26.5,26.325,0.002758636263736264,26.16536718626442,26.201418934950322
503,FB201218C00260000,FB,249.32999999999998,0.9589615384615384,C,260.0,134,0.3869995382690429,18.27,18.3,18.8,18.55,0.002758636263736264,18.911410854177845,18.926882841068803
1396,FB201218P00260000,FB,249.32999999999998,0.9589615384615384,P,260.0,134,0.3816590155029296,29.65,28.95,29.35,29.15,0.002758636263736264,28.99692435635967,29.031695055966182
504,FB201218C00265000,FB,249.32999999999998,0.9408679245283018,C,265.0,134,0.38422246643066404,16.27,16.35,16.8,16.575000000000003,0.002758636263736264,16.89835452934885,16.89815175035662
1397,FB201218P00265000,FB,249.32999999999998,0.9408679245283018,P,265.0,134,0.38056039367675776,30.15,31.65,32.45,32.05,0.002758636263736264,32.08164216346097,32.09847753094895
505,FB201218C00270000,FB,249.32999999999998,0.9234444444444444,C,270.0,134,0.38056039367675776,14.8,14.5,14.9,14.7,0.002758636263736264,14.987682062349833,15.013541341962869
1398,FB201218P00270000,FB,249.32999999999998,0.9234444444444444,P,270.0,134,0.3751283190917969,32.55,35.05,35.45,35.25,0.002758636263736264,35.06546535241347,35.1145411653709
506,FB201218C00275000,FB,249.32999999999998,0.9066545454545454,C,275.0,134,0.3803467727661133,13.67,12.8,13.35,13.075,0.002758636263736264,13.427372868485847,13.399669742911923
1399,FB201218P00275000,FB,249.32999999999998,0.9066545454545454,P,275.0,134,0.3721681436157227,38.0,38.3,38.75,38.525,0.002758636263736264,38.34942613418542,38.361989739932056
507,FB201218C00280000,FB,249.32999999999998,0.8904642857142857,C,280.0,134,0.3768067691040039,12.16,11.35,11.75,11.55,0.002758636263736264,11.817787677111625,11.840101764038076
1400,FB201218P00280000,FB,249.32999999999998,0.8904642857142857,P,280.0,134,0.37106952178955077,49.65,41.85,42.3,42.075,0.002758636263736264,41.88444362773055,41.933187880777
508,FB201218C00290000,FB,249.32999999999998,0.8597586206896551,C,290.0,134,0.37329728271484375,9.1,8.65,9.15,8.9,0.002758636263736264,9.201182714397085,9.212464517533041
1401,FB201218P00290000,FB,249.32999999999998,0.8597586206896551,P,290.0,134,0.36902486450195315,45.25,49.15,49.8,49.474999999999994,0.002758636263736264,49.35688875784544,49.400335224692924
509,FB201218C00300000,FB,249.32999999999998,0.8311,C,300.0,134,0.3702455554199219,6.79,6.75,7.05,6.9,0.002758636263736264,7.086467765766017,7.084661331534957
1402,FB201218P00300000,FB,249.32999999999998,0.8311,P,300.0,134,0.3655458953857422,54.55,57.2,57.7,57.45,0.002758636263736264,57.23327785190145,57.26933224854282
510,FB201218C00310000,FB,249.32999999999998,0.8042903225806451,C,310.0,134,0.3693300372314453,6.0,5.15,5.45,5.300000000000001,0.002758636263736264,5.4751292187385445,5.466239921947994
1403,FB201218P00310000,FB,249.32999999999998,0.8042903225806451,P,310.0,134,0.36890279541015625,62.7,65.15,66.3,65.725,0.002758636263736264,65.81350448007055,65.86117897812959
511,FB201218C00320000,FB,249.32999999999998,0.77915625,C,320.0,134,0.3676821044921875,4.4,3.9,4.15,4.025,0.002758636263736264,4.167514157948709,4.153877183694116
1404,FB201218P00320000,FB,249.32999999999998,0.77915625,P,320.0,134,0.3644167562866212,80.5,73.95,74.9,74.42500000000001,0.002758636263736264,74.3953855368272,74.44416073083003
512,FB201218C00330000,FB,249.32999999999998,0.7555454545454545,C,330.0,134,0.36829244995117194,3.25,3.0,3.2,3.1,0.002758636263736264,3.211704453831988,3.2020391328729456
1405,FB201218P00330000,FB,249.32999999999998,0.7555454545454545,P,330.0,134,0.3676821044921875,80.45,83.0,84.05,83.525,0.002758636263736264,83.52848182310154,83.60062677551593
513,FB201218C00340000,FB,249.32999999999998,0.7333235294117647,C,340.0,134,0.3715883154296875,2.6,2.28,2.53,2.405,0.002758636263736264,2.5369768740460827,2.536232796287447
1406,FB201218P00340000,FB,249.32999999999998,0.7333235294117647,P,340.0,134,0.37531142272949214,97.25,92.3,93.5,92.9,0.002758636263736264,92.96514066146568,93.06285814685609
514,FB201218C00350000,FB,249.32999999999998,0.7123714285714285,C,350.0,134,0.375982802734375,2.12,1.82,2.03,1.9249999999999998,0.002758636263736264,2.033285985106218,2.036092060076503
1407,FB201218P00350000,FB,249.32999999999998,0.7123714285714285,P,350.0,134,0.7816183947753907,131.0,119.4,120.8,120.1,0.002758636263736264,119.51698462345132,119.52872549602199
515,FB201218C00360000,FB,249.32999999999998,0.6925833333333333,C,360.0,134,0.3776917700195312,1.72,1.44,1.58,1.51,0.002758636263736264,1.5824186169556729,1.581564166217809
516,FB201218C00370000,FB,249.32999999999998,0.6738648648648649,C,370.0,134,0.3845276391601562,1.25,1.18,1.32,1.25,0.002758636263736264,1.3191278273711085,1.304026471469299
1408,FB201218P00370000,FB,249.32999999999998,0.6738648648648649,P,370.0,134,0.39624627197265627,138.35,121.15,122.4,121.775,0.002758636263736264,121.82829787738734,121.96217393502778
517,FB210115C00005000,FB,249.32999999999998,49.866,C,5.0,162,3.2285175537109367,245.05,243.4,244.8,244.10000000000002,0.00293519010989011,245.0043429629606,244.9985825194504
